"study1","barrel1","bullet1","land1","study2","barrel2","bullet2","land2","ccf","rough_cor","D","sd_D","matches","mismatches","cms","non_cms","sum_peaks","samesource"
"Hamby173","6","2",5,"Hamby252","Unk","E",2,0.611957173063807,0.308975236582258,1.51035455479143,2.73305829968149,3.7055417700579,6.35235732009926,1.58808933002481,3.17617866004963,4.48533639324763,TRUE
"Hamby173","6","2",5,"Hamby252","Unk","M",4,0.770693946227687,0.200064789987636,1.78178951209639,2.76846174807083,2.71416454622561,8.14249363867684,1.62849872773537,5.97116200169635,4.1963255915281,TRUE
"Hamby173","6","2",5,"Hamby252","Unk","Y",5,0.662234433706999,0.386529875402575,1.35476094264438,2.7593982013129,6.8477366255144,5.26748971193416,3.16049382716049,3.16049382716049,6.63204913237101,TRUE
"Hamby173","6","2",6,"Hamby173","Unk","V",5,0.611464183325303,0.517195150175183,1.18769579723695,2.45443345779143,6.3681592039801,5.83747927031509,3.18407960199005,2.65339966832504,8.62993148280052,TRUE
"Hamby173","6","2",6,"Hamby252","Unk","E",3,0.600437052291008,0.434437980693612,1.40627093479926,2.41175517269619,6.39467110741049,7.46044962531224,2.66444629475437,4.26311407160699,6.86937481991102,TRUE
"Hamby173","6","2",6,"Hamby252","Unk","M",5,0.539501345454157,0.444220912197443,1.40145336993784,2.41589481842529,6.31578947368421,6.31578947368421,3.15789473684211,3.68421052631579,8.81680722593327,TRUE
"Hamby173","6","2",6,"Hamby252","Unk","Y",6,0.683524977230578,0.560824255643027,0.890997698983768,2.3414461290259,4.7329498767461,7.88824979457683,1.57764995891537,3.68118323746919,4.53361426470883,TRUE
"Hamby252","6","1",1,"Hamby173","Unk","V",6,0.302976343858978,-0.1569939015788,4.18072642920123,3.64440145423239,3.43777976723366,11.4592658907789,1.71888988361683,4.58370635631155,3.76532238198439,TRUE
"Hamby252","6","1",1,"Hamby252","Unk","E",4,0.255241594255283,-0.207047687334942,4.03516981961272,3.45487162349788,2.29185317815577,10.313339301701,1.14592658907789,7.44852282900627,2.5954765725003,TRUE
"Hamby252","6","1",1,"Hamby252","Unk","M",6,0.260754358357834,-0.158779048448392,3.94722878240693,3.44399230052726,1.13879003558719,13.6654804270463,1.13879003558719,8.54092526690391,1.01144131493005,TRUE
"Hamby252","6","1",1,"Hamby252","Unk","Y",1,0.459448362920187,-0.450304968124522,7.69478668795401,4.57513129825172,1.1840888066605,13.0249768732655,1.1840888066605,10.6567992599445,1.25919627911595,TRUE
"Hamby252","6","1",2,"Hamby173","Unk","V",1,0.802711189705089,0.685717384638439,0.579339734628192,2.38273626154776,10.8299758259468,3.60999194198227,10.8299758259468,2.06285253827558,11.2751609751143,TRUE
"Hamby252","6","1",2,"Hamby252","Unk","E",5,0.7922938519134,0.691404668036362,0.463126376556564,2.12803959434661,10.3643724696356,4.14574898785425,5.70040485829959,1.55465587044534,9.79961526030938,TRUE
"Hamby252","6","1",2,"Hamby252","Unk","M",1,0.911784792792942,0.870709366804958,0.223570834191354,2.31601351159661,12.7388535031847,1.52866242038217,12.7388535031847,1.52866242038217,13.2768187798903,TRUE
"Hamby252","6","1",2,"Hamby252","Unk","Y",2,0.890402929107668,0.818671245464495,0.32005280427788,2.4130001344345,9.6969696969697,3.0622009569378,6.1244019138756,1.0207336523126,10.5297997411283,TRUE
"Hamby252","6","1",3,"Hamby173","Unk","V",2,0.820791848125193,0.443951456200973,1.2249510316448,2.34892391793835,4.2174629324547,5.27182866556837,1.58154859967051,2.10873146622735,6.80067741051413,TRUE
"Hamby252","6","1",3,"Hamby252","Unk","E",6,0.802778556134859,0.687602579053342,0.567431947768344,2.13216838464887,7.29048006509357,4.68673718470301,4.1659886086249,2.08299430431245,7.95977636286488,TRUE
"Hamby252","6","1",3,"Hamby252","Unk","M",2,0.576290344778541,0.251272451753371,3.00415376734651,3.20893073181857,6.53617021276596,5.99148936170213,4.35744680851064,2.72340425531915,9.28486938443068,TRUE
"Hamby252","6","1",3,"Hamby252","Unk","Y",3,0.926343523819135,0.904160159248017,0.228124853663998,2.40791318776758,7.72325020112631,4.63395012067578,7.72325020112631,3.08930008045052,8.85783440108056,TRUE
"Hamby252","6","1",4,"Hamby173","Unk","V",3,0.73776764718792,0.627547679655991,0.53460013494426,2.38478091729174,5.70965125709651,5.70965125709651,1.55717761557178,2.07623682076237,5.59470956506808,TRUE
"Hamby252","6","1",4,"Hamby252","Unk","E",1,0.742218398660462,0.440107231946622,0.785681435097038,2.21199454045239,7.1451355661882,5.103668261563,3.0622009569378,1.5311004784689,6.75632184615347,TRUE
"Hamby252","6","1",4,"Hamby252","Unk","M",3,0.502271745881353,0.0832856020420924,1.14362956399127,2.14285783141221,5.68659127625202,6.20355411954766,4.13570274636511,4.13570274636511,3.40267568327782,TRUE
"Hamby252","6","1",4,"Hamby252","Unk","Y",4,0.755725142712916,0.636764791342869,0.501052288671582,2.25403769311471,9.81436642453592,3.09927360774818,6.71509281678773,1.54963680387409,8.87986056907956,TRUE
"Hamby252","6","1",5,"Hamby173","Unk","V",4,0.819378700906145,0.680202813382934,0.708471246814352,2.78637102763385,10.3727714748784,2.59319286871961,8.29821717990276,1.55591572123177,13.5393163524758,TRUE
"Hamby252","6","1",5,"Hamby252","Unk","E",2,0.870940182758363,0.782422594557811,0.500119871263226,2.81535492823101,8.35918367346939,4.17959183673469,4.17959183673469,2.08979591836735,11.0053113500133,TRUE
"Hamby252","6","1",5,"Hamby252","Unk","M",4,0.785926773483654,0.262858124747503,1.73986246775874,2.85075837662036,3.22418136020151,5.37363560033585,2.14945424013434,4.29890848026868,4.80639590342232,TRUE
"Hamby252","6","1",5,"Hamby252","Unk","Y",5,0.904050592757285,0.830173139539673,0.392383742528816,2.84169482986242,10.4149715215622,2.60374288039056,4.1659886086249,2.08299430431245,11.9308803166737,TRUE
"Hamby252","6","1",6,"Hamby173","Unk","V",5,0.892197694722172,0.917033100083869,0.242131287303125,2.76919373994491,9.98357963875205,2.62725779967159,2.62725779967159,0.525451559934319,14.2450230140348,TRUE
"Hamby252","6","1",6,"Hamby252","Unk","E",3,0.960345486892649,0.942074118770318,0.174220115988757,2.72651545484967,7.35028712059065,4.72518457752256,2.10008203445447,1.05004101722724,10.3101318698364,TRUE
"Hamby252","6","1",6,"Hamby252","Unk","M",5,0.93680808620425,0.921379579173147,0.234420294851907,2.73065510057877,7.76699029126214,3.62459546925566,3.10679611650485,2.07119741100324,11.6007431749994,TRUE
"Hamby252","6","1",6,"Hamby252","Unk","Y",6,0.928961091614559,0.905930564326286,0.261666403639724,2.65620641117938,9.32038834951456,3.62459546925566,3.62459546925566,1.55339805825243,10.3751750400704,TRUE
"Hamby252","6","2",2,"Hamby173","Unk","V",4,0.612776971707468,0.395866927798657,1.37830197429038,2.64162141487132,9.84615384615385,3.10931174089069,6.73684210526316,1.55465587044534,12.6537399937931,TRUE
"Hamby252","6","2",2,"Hamby252","Unk","E",2,0.777861179109133,0.638563283098436,0.837048469276663,2.67060531546849,9.29782082324455,3.09927360774818,4.13236481033091,1.54963680387409,11.192991216802,TRUE
"Hamby252","6","2",2,"Hamby252","Unk","M",4,0.666773228503742,0.166464644268064,1.96806181205501,2.70600876385784,1.06934001670844,6.41604010025063,1.06934001670844,5.88137009189641,3.20294753498105,TRUE
"Hamby252","6","2",2,"Hamby252","Unk","Y",5,0.759781919105706,0.60950559989537,0.911820774871112,2.6969452170999,11.419302514193,1.55717761557178,4.15247364152474,1.03811841038118,12.3160727545503,TRUE
"Hamby252","6","2",3,"Hamby173","Unk","V",5,0.80359055605632,0.843546826921979,0.470506119244922,2.85476751426331,11.007371007371,3.14496314496314,4.71744471744472,1.04832104832105,13.7169295120313,TRUE
"Hamby252","6","2",3,"Hamby252","Unk","E",3,0.825890828525436,0.786493921022929,0.656740978142764,2.81208922916807,12.0556920556921,1.57248157248157,6.28992628992629,1.04832104832105,13.1832397175217,TRUE
"Hamby252","6","2",3,"Hamby252","Unk","M",5,0.816078511209378,0.770681492012667,0.714710885040261,2.81622887489717,10.8825910931174,2.59109311740891,6.73684210526316,1.55465587044534,14.0020110759767,TRUE
"Hamby252","6","2",3,"Hamby252","Unk","Y",6,0.881044047413093,0.836133237798292,0.462991658652003,2.74178018549779,9.84615384615385,4.14574898785425,5.70040485829959,1.03643724696356,10.3930937424255,TRUE
"Hamby252","6","2",4,"Hamby173","Unk","V",6,0.757626696694632,0.646025938958934,1.33750696502187,3.42974505434582,11.9383617193836,3.63341443633414,5.70965125709651,1.03811841038118,17.8658232119801,TRUE
"Hamby252","6","2",4,"Hamby252","Unk","E",4,0.921503475283075,0.886960050349356,0.399300394241654,3.24021522361131,11.8997574777688,4.13904607922393,5.6911883589329,1.55214227970897,20.3962822759282,TRUE
"Hamby252","6","2",4,"Hamby252","Unk","M",6,0.906664968791382,0.860667167595904,0.486631248701339,3.2293359006407,13.484602917342,4.14910858995138,5.70502431118314,1.03727714748784,19.4916046032361,TRUE
"Hamby252","6","2",4,"Hamby252","Unk","Y",1,0.525756700303373,0.0340590282791034,6.14906498744899,4.36047489836515,3.12449145646867,6.76973148901546,1.56224572823434,3.12449145646867,5.6618361445465,TRUE
"Hamby252","6","2",5,"Hamby173","Unk","V",1,0.739145768297503,0.567497981196829,0.789433768570747,2.44255186661308,7.75444264943457,4.65266558966074,4.65266558966074,1.55088852988691,9.87706739763715,TRUE
"Hamby252","6","2",5,"Hamby252","Unk","E",5,0.803030929095312,0.659338525531577,0.513760925481737,2.18785519941194,9.3354943273906,4.14910858995138,4.6677471636953,1.55591572123177,9.35483551824608,TRUE
"Hamby252","6","2",5,"Hamby252","Unk","M",1,0.806011095240169,0.691088586522278,0.533084611835173,2.37582911666194,8.78836833602585,3.61873990306947,4.65266558966074,2.06785137318255,10.1752515458691,TRUE
"Hamby252","6","2",5,"Hamby252","Unk","Y",2,0.794728484543414,0.645387988937366,0.618991082541264,2.47281573949983,7.24333063864188,3.62166531932094,3.62166531932094,2.06952303961196,9.70332190205104,TRUE
"Hamby252","6","2",6,"Hamby173","Unk","V",2,0.804128983168739,0.402460358034732,1.35373329227555,2.37760142662622,3.17355371900826,5.81818181818182,1.05785123966942,2.64462809917355,4.43172148469399,TRUE
"Hamby252","6","2",6,"Hamby252","Unk","E",6,0.779481089357491,0.672427543936045,0.605323888257091,2.16084589333673,6.79183673469388,4.17959183673469,4.17959183673469,1.04489795918367,8.03123814816747,TRUE
"Hamby252","6","2",6,"Hamby252","Unk","M",2,0.497840195853885,0.195174980402816,3.36932823190749,3.23760824050643,7.64505119453925,6.00682593856655,4.36860068259386,2.73037542662116,9.91011014145343,TRUE
"Hamby252","6","2",6,"Hamby252","Unk","Y",3,0.94746860923687,0.933017610024796,0.170861491231043,2.43659069645544,10.8387096774194,2.58064516129032,9.29032258064516,1.03225806451613,11.652664513466,TRUE
"Hamby173","7","1",1,"Hamby173","Unk","G",2,0.871226675939692,0.76341849216138,0.535649611816673,2.95172415640069,10.7563025210084,3.22689075630252,5.3781512605042,1.07563025210084,14.1718513967193,TRUE
"Hamby173","7","1",1,"Hamby173","Unk","M",3,0.87014711188427,0.733728170893671,0.546558476470096,2.66987513922109,9.11986588432523,3.21877619446773,3.75523889354568,2.68231349538977,12.2265903194901,TRUE
"Hamby173","7","1",1,"Hamby252","Unk","J",3,0.900933202938792,0.810172569070694,0.431500153135535,2.91858861803622,9.64016736401674,4.28451882845188,6.42677824267782,2.14225941422594,10.9009642654824,TRUE
"Hamby173","7","1",2,"Hamby173","Unk","G",3,0.883715594403713,0.828848802545765,0.334469007005907,2.54829439071043,5.70502431118314,5.70502431118314,1.55591572123177,1.55591572123177,7.46644615504955,TRUE
"Hamby173","7","1",2,"Hamby252","Unk","J",4,0.85582968896866,0.795577654427518,0.413617718207516,2.50705282313622,6.69887278582931,6.18357487922705,3.60708534621578,2.06119162640902,7.42495118295815,TRUE
"Hamby173","7","1",3,"Hamby173","Unk","G",4,0.887253921224523,0.759134416042918,0.791387252173537,3.50468033907127,5.19059205190592,5.70965125709651,4.67153284671533,2.59529602595296,6.83813173993781,TRUE
"Hamby173","7","1",3,"Hamby173","Unk","M",5,0.908077186055881,0.820056612387957,0.527017472013579,3.31385603674369,5.72357723577236,4.16260162601626,4.68292682926829,3.1219512195122,8.00107135998053,TRUE
"Hamby173","7","1",3,"Hamby252","Unk","J",5,0.916600461483042,0.843114916309746,0.380072592383186,3.03132824137367,8.79547291835085,2.06952303961196,7.76071139854487,1.03476151980598,11.4310273416829,TRUE
"Hamby173","7","1",4,"Hamby173","Unk","G",5,0.952066605036941,0.830165959359944,0.313327975923816,3.66347634985923,6.00170502983802,4.91048593350384,2.72804774083546,3.27365728900256,8.02828499703783,TRUE
"Hamby173","7","1",4,"Hamby173","Unk","M",6,0.398339286835195,-0.129051884124552,3.31052010401275,2.98126710216333,8.70748299319728,7.07482993197279,5.98639455782313,2.72108843537415,8.34297547639419,TRUE
"Hamby173","7","1",4,"Hamby252","Unk","J",6,0.431664511524861,-0.118939943689679,3.15044379112267,2.93221801342167,11.4188615123195,2.71877655055225,9.78759558198811,2.1750212404418,9.98952462381623,TRUE
"Hamby173","7","1",5,"Hamby173","Unk","G",6,0.79484162559895,0.319226855911957,1.49816545813504,3.24928689910061,3.68118323746919,6.83648315529992,2.10353327855382,2.62941659819228,3.92989392866734,TRUE
"Hamby173","7","1",5,"Hamby173","Unk","M",1,0.498851676593182,-0.330591978121226,3.26457255815523,2.79081820269724,1.59468438538206,7.44186046511628,1.06312292358804,4.25249169435216,1.36753667812218,TRUE
"Hamby173","7","1",5,"Hamby252","Unk","J",1,0.293702230787585,-0.222600910178467,4.20978321516264,2.8767986856993,3.94019349164468,8.44327176781003,2.81442392260334,3.94019349164468,4.38695826063699,TRUE
"Hamby173","7","1",6,"Hamby173","Unk","G",1,0.485594340626093,-0.0604065483602558,4.45985960674675,3.62016729460957,1.57248157248157,4.71744471744472,1.04832104832105,2.62080262080262,2.43051102848299,TRUE
"Hamby173","7","1",6,"Hamby173","Unk","M",2,0.805499122919583,0.781080751302792,0.616999979427917,2.99146687852245,11.0440034512511,3.86540120793788,6.07420189818809,2.20880069025022,15.2479931356876,TRUE
"Hamby173","7","1",6,"Hamby252","Unk","J",2,0.881590091461541,0.795684725939694,0.562390321059312,3.00838059476851,10.5523495465787,2.63808738664468,8.44187963726298,1.05523495465787,13.2637495511533,TRUE
"Hamby173","7","2",1,"Hamby173","Unk","G",2,0.898388395864028,0.787557747609909,0.405047333539139,2.87744568319162,7.88177339901478,3.67816091954023,4.72906403940887,1.05090311986864,11.6725112891438,TRUE
"Hamby173","7","2",1,"Hamby173","Unk","M",3,0.865695164151206,0.706778679763961,0.461998373706864,2.59559666601202,6.28992628992629,5.76576576576577,3.14496314496314,3.14496314496314,8.80527435067179,TRUE
"Hamby173","7","2",1,"Hamby252","Unk","J",3,0.882607825730421,0.773565611129725,0.455018917185111,2.84431014482715,8.38656838656839,4.71744471744472,4.19328419328419,2.62080262080262,10.2122989146192,TRUE
"Hamby173","7","2",2,"Hamby173","Unk","G",3,0.90371396992507,0.847438395128111,0.280938990582109,2.37721282298971,8.32520325203252,3.64227642276423,4.16260162601626,1.5609756097561,9.27154394433715,TRUE
"Hamby173","7","2",2,"Hamby252","Unk","J",4,0.856551073206418,0.805850402690394,0.36111059082832,2.3359712554155,8.80258899676375,4.14239482200647,4.14239482200647,1.55339805825243,9.67204767199219,TRUE
"Hamby173","7","2",3,"Hamby173","Unk","G",4,0.834649565602532,0.647456000067244,1.15070769170943,3.45228910632537,4.69437652811736,7.30236348818256,2.08638956805216,2.6079869600652,7.83163499868825,TRUE
"Hamby173","7","2",3,"Hamby173","Unk","M",5,0.878995166351946,0.745191596184909,0.74324836903188,3.26146480399779,4.17277913610432,5.2159739201304,1.04319478402608,1.56479217603912,7.54157528971458,TRUE
"Hamby173","7","2",3,"Hamby252","Unk","J",5,0.824829416232575,0.698311667022386,0.746675372994167,2.97893700862777,3.11941510966694,7.27863525588952,1.03980503655565,3.11941510966694,5.16458021216853,TRUE
"Hamby173","7","2",4,"Hamby173","Unk","G",5,0.364353843870315,-0.0751404219680539,3.24799493068379,3.14354976881136,7.6843910806175,5.48885077186964,3.29331046312178,1.09777015437393,7.40415991016176,TRUE
"Hamby173","7","2",4,"Hamby173","Unk","M",6,0.607952975707179,0.369415075990253,1.04202175263182,2.46134052111545,9.9672131147541,5.77049180327869,6.29508196721311,2.09836065573771,9.07403205852913,TRUE
"Hamby173","7","2",4,"Hamby252","Unk","J",6,0.592064820564112,0.359242282743553,1.00413193947441,2.41229143237379,8.41413311421528,4.20706655710764,5.78471651602301,1.57764995891537,8.30933578697893,TRUE
"Hamby173","7","2",5,"Hamby173","Unk","G",6,0.339638573965433,-0.00558069095220838,1.49210840195173,2.33877435556773,8.91803278688525,5.24590163934426,4.19672131147541,2.62295081967213,7.79698497479756,TRUE
"Hamby173","7","2",5,"Hamby173","Unk","M",1,0.677099256247455,0.221017000050187,0.670190245223834,1.88030565916436,8.9253486464315,3.15012305168171,4.20016406890894,1.57506152584085,7.91454225885806,TRUE
"Hamby173","7","2",5,"Hamby252","Unk","J",1,0.50024089527433,0.00813390155387386,1.02108335348446,1.96628614216642,2.24364592462752,9.53549517966696,1.68273444347064,5.6091148115688,2.66500443329994,TRUE
"Hamby173","7","2",6,"Hamby173","Unk","G",1,0.868797027584662,0.743781168307743,0.950867404526101,4.51183254223486,4.56780333068993,4.06026962727994,2.03013481363997,1.52260111022998,10.3409124585813,TRUE
"Hamby173","7","2",6,"Hamby173","Unk","M",2,0.653528712162548,0.103793212792966,4.34592614718582,3.88313212614774,2.7072758037225,6.49746192893401,1.6243654822335,2.7072758037225,3.53437892714706,TRUE
"Hamby173","7","2",6,"Hamby252","Unk","J",2,0.497592592936753,0.0561241026425625,4.20574354567345,3.90004584239379,3.68724279835391,5.26748971193416,1.05349794238683,2.10699588477366,7.63224005596908,TRUE
"Hamby252","7","1",1,"Hamby173","Unk","G",1,0.489446363407736,0.051199311046524,4.17048813617092,3.86627850509525,2.0966420966421,4.19328419328419,0.524160524160524,1.57248157248157,6.25514054790525,TRUE
"Hamby252","7","1",1,"Hamby173","Unk","M",2,0.788311188347127,0.684763231539345,1.01381326941434,3.23757808900812,6.63212435233161,5.52677029360967,3.3160621761658,1.6580310880829,11.4038442866182,TRUE
"Hamby252","7","1",1,"Hamby252","Unk","J",2,0.93579817557022,0.904052275310691,0.290648561367595,3.25449180525418,9.48148148148148,3.16049382716049,7.90123456790123,2.10699588477366,13.8084894212667,TRUE
"Hamby252","7","1",2,"Hamby173","Unk","G",2,0.873671792465297,0.736513218162934,0.540584610610048,2.85973680569073,10.4065040650407,3.64227642276423,8.32520325203252,1.5609756097561,12.458477828633,TRUE
"Hamby252","7","1",2,"Hamby173","Unk","M",3,0.854278656182458,0.710114137759634,0.509294769161058,2.57788778851113,7.26682887266829,5.70965125709651,3.63341443633414,2.59529602595296,8.03275022320578,TRUE
"Hamby252","7","1",2,"Hamby252","Unk","J",3,0.975770408435482,0.944291922605256,0.113713931380357,2.82660126732626,12.4071082390953,2.58481421647819,8.27140549273021,1.03392568659128,13.760572522633,TRUE
"Hamby252","7","1",3,"Hamby173","Unk","G",3,0.751462825629994,0.6592715684889,0.865041689338888,2.80019377667287,4.82412060301507,5.36013400335008,4.28810720268007,3.21608040201005,4.70071344294118,TRUE
"Hamby252","7","1",3,"Hamby252","Unk","J",4,0.813885910743803,0.796129906370405,0.537856175818856,2.75895220909865,4.8,6.4,4.26666666666667,5.86666666666667,7.11384680490116,TRUE
"Hamby252","7","1",4,"Hamby173","Unk","G",4,0.922129493196148,0.840230839321184,0.544032585498768,3.56923551983226,7.24333063864188,3.62166531932094,5.6911883589329,1.55214227970897,11.9782201278321,TRUE
"Hamby252","7","1",4,"Hamby173","Unk","M",5,0.920079992260145,0.856715950727191,0.426679944605445,3.37841121750468,6.7587327376117,3.11941510966694,6.7587327376117,3.11941510966694,11.1663528831142,TRUE
"Hamby252","7","1",4,"Hamby252","Unk","J",5,0.981103860622358,0.963545132383807,0.0940890087992107,3.09588342213466,11.3274336283186,0,11.3274336283186,0,16.5347937395941,TRUE
"Hamby252","7","1",5,"Hamby173","Unk","G",5,0.371722182238502,-0.172696298802772,3.19681756573372,2.80947701213105,4.3279797125951,7.57396449704142,2.16398985629755,4.3279797125951,4.77145355700929,TRUE
"Hamby252","7","1",5,"Hamby173","Unk","M",6,0.875636292988785,0.812826054615283,0.216818441740961,2.12726776443515,11.9286871961102,3.63047001620746,5.70502431118314,1.03727714748784,9.52818824995446,TRUE
"Hamby252","7","1",5,"Hamby252","Unk","J",6,0.8584853729091,0.726140691093017,0.311560736434744,2.07821867569348,8.79547291835085,5.6911883589329,5.17380759902991,2.06952303961196,8.22117366946889,TRUE
"Hamby252","7","1",6,"Hamby173","Unk","G",6,0.417057288612578,0.174362254135114,1.07135847514571,1.91512084965296,8.33876221498371,7.29641693811075,5.21172638436482,2.08469055374593,6.37648067623208,TRUE
"Hamby252","7","1",6,"Hamby173","Unk","M",1,0.648876281376443,0.435645822231655,0.379636685619032,1.45665215324959,6.31059983566146,5.25883319638455,2.62941659819228,2.62941659819228,5.13071652869687,TRUE
"Hamby252","7","1",6,"Hamby252","Unk","J",1,0.763133236388355,0.584732513691643,0.337361139969293,1.54263263625165,8.91803278688525,3.67213114754098,4.19672131147541,1.57377049180328,6.51797201410868,TRUE
"Hamby252","7","2",1,"Hamby173","Unk","G",6,0.392496461308365,0.171461102351794,1.13438594057033,1.98556562141554,5.7516339869281,7.3202614379085,5.22875816993464,3.13725490196078,4.49546098963708,TRUE
"Hamby252","7","2",1,"Hamby173","Unk","M",1,0.632677342836448,0.383762759841911,0.431697189174216,1.52709692501218,5.82781456953642,4.23841059602649,3.70860927152318,2.11920529801325,5.06859894667184,TRUE
"Hamby252","7","2",1,"Hamby252","Unk","J",1,0.838367651042836,0.662726621417319,0.280684205425801,1.61307740801423,8.96210873146623,3.69028006589786,5.79901153212521,1.05436573311367,7.32126381725198,TRUE
"Hamby252","7","2",2,"Hamby173","Unk","G",1,0.496959305069705,-0.0582785878130699,4.26291553885091,3.53950686152714,1.57248157248157,4.19328419328419,0.524160524160524,2.0966420966421,4.07122417958144,TRUE
"Hamby252","7","2",2,"Hamby173","Unk","M",2,0.778916373803725,0.719271430644523,0.762128447789236,2.91080644544001,8.27586206896552,5.51724137931035,6.06896551724138,2.20689655172414,10.3820736094019,TRUE
"Hamby252","7","2",2,"Hamby252","Unk","J",2,0.921828675874374,0.864078025128489,0.367040722321887,2.92772016168607,12.0853858784893,2.10180623973727,10.5090311986864,1.05090311986864,14.4406088461377,TRUE
"Hamby252","7","2",3,"Hamby173","Unk","G",2,0.870709089706742,0.767063219578434,0.515994053770496,2.8567948510097,10.9268292682927,3.1219512195122,8.32520325203252,1.5609756097561,13.4340048748955,TRUE
"Hamby252","7","2",3,"Hamby173","Unk","M",3,0.835722032558851,0.70625085561106,0.565557060788503,2.5749458338301,8.29821717990276,4.14910858995138,4.14910858995138,2.59319286871961,9.60692230637859,TRUE
"Hamby252","7","2",3,"Hamby252","Unk","J",3,0.961554593001053,0.922095722143315,0.164751718488269,2.82365931264523,11.8709677419355,2.58064516129032,8.25806451612903,1.54838709677419,13.2957801458995,TRUE
"Hamby252","7","2",4,"Hamby173","Unk","G",3,0.802673842579659,0.72398055343829,0.569223180595487,2.66339062376948,7.85597381342062,4.189852700491,4.189852700491,2.61865793780687,6.27076181247014,TRUE
"Hamby252","7","2",4,"Hamby252","Unk","J",4,0.969280418619971,0.94431323338951,0.108209421043298,2.62214905619527,13.484602917342,2.59319286871961,8.29821717990276,1.03727714748784,10.5478148201595,TRUE
"Hamby252","7","2",5,"Hamby173","Unk","G",4,0.920381966795155,0.836028021972518,0.558331681148781,3.51540896118202,8.80971659919028,2.59109311740891,6.21862348178138,1.03643724696356,14.3328475181101,TRUE
"Hamby252","7","2",5,"Hamby173","Unk","M",5,0.919128266985932,0.848684577422246,0.445217589479478,3.32458465885444,6.23883021933387,4.15922014622258,5.71892770105605,1.55970755483347,9.75225738526206,TRUE
"Hamby252","7","2",5,"Hamby252","Unk","J",5,0.972872608667381,0.946507248511295,0.121408120270574,3.04205686348442,9.26790024135157,2.05953338696702,9.26790024135157,1.02976669348351,12.991475744018,TRUE
"Hamby252","7","2",6,"Hamby173","Unk","G",5,0.466066444704318,-0.0735933209270332,2.81081241318058,2.77572758396094,8.12870448772227,5.41913632514818,3.79339542760373,2.16765453005927,6.65486008753004,TRUE
"Hamby252","7","2",6,"Hamby173","Unk","M",6,0.844431473595713,0.705473936636039,0.362391240822024,2.09351833626503,9.86212489862125,4.15247364152474,3.63341443633414,2.07623682076237,8.40320022547174,TRUE
"Hamby252","7","2",6,"Hamby252","Unk","J",6,0.805148575515914,0.654480214932174,0.423203812396946,2.04446924752337,8.83116883116883,3.11688311688312,5.19480519480519,1.55844155844156,7.92708999103032,TRUE
"Hamby173","8","1",1,"Hamby173","Unk","L",1,0.965264619103247,0.945113765607859,0.25526552814441,4.52786491062259,8.67796610169492,1.6271186440678,5.96610169491525,0.542372881355932,19.9097312849288,TRUE
"Hamby173","8","1",1,"Hamby252","Unk","L",2,0.629730444702101,0.0819318802148589,4.78681749115278,4.96738358310809,4.51897616946161,6.21359223300971,2.8243601059135,2.8243601059135,8.93666778552743,TRUE
"Hamby173","8","1",2,"Hamby173","Unk","L",2,0.429164841521761,-0.205768583299036,3.17369318152786,2.98182345497649,0,9.26746166950596,0,9.26746166950596,0,TRUE
"Hamby173","8","1",2,"Hamby252","Unk","L",3,0.555275962985981,-0.162611173545021,2.75916341792411,3.06568119138746,0,10.8016877637131,0,10.8016877637131,0,TRUE
"Hamby173","8","1",3,"Hamby173","Unk","L",3,0.510720570700814,0.0796414056376557,1.75182058551076,2.51087131027616,3.61873990306947,5.68659127625202,1.03392568659128,2.06785137318255,4.19174892885686,TRUE
"Hamby173","8","1",3,"Hamby252","Unk","L",4,0.717357258828612,0.433963513783685,0.723983411067461,2.18709623535872,5.15713134568896,5.15713134568896,1.54713940370669,2.06285253827558,6.21757629739463,TRUE
"Hamby173","8","1",4,"Hamby173","Unk","L",4,0.930299610867441,0.891043759457615,0.157896202933058,2.22684588883154,12.8,1.06666666666667,9.6,0.533333333333333,12.4568429907291,TRUE
"Hamby173","8","1",4,"Hamby252","Unk","L",5,0.903427478698098,0.847829549718099,0.209703880690237,2.16985621135936,11.4285714285714,1.55844155844156,8.31168831168831,1.03896103896104,10.7214592537417,TRUE
"Hamby173","8","1",5,"Hamby173","Unk","L",5,0.922850698762774,0.918060119836865,0.139065437615223,1.88161784558246,15.1263243683782,0.52159739201304,8.86715566422168,0.52159739201304,11.4469935185216,TRUE
"Hamby173","8","1",5,"Hamby252","Unk","L",6,0.857771067839436,0.849463768423886,0.218553468888473,1.78714389091194,11.9967400162999,3.12958435207824,6.25916870415648,1.56479217603912,8.84676031925089,TRUE
"Hamby173","8","1",6,"Hamby173","Unk","L",6,0.339354466358516,-0.109097218146706,3.09848788435273,3.05649613262194,5.24590163934426,5.24590163934426,3.14754098360656,2.09836065573771,6.15229770760848,TRUE
"Hamby173","8","1",6,"Hamby252","Unk","L",1,0.915624109427772,0.842008074128595,0.41537173427508,2.95274663819376,12.0163265306122,1.56734693877551,8.35918367346939,1.04489795918367,15.3154612829793,TRUE
"Hamby173","8","2",1,"Hamby173","Unk","L",4,0.772489164065298,0.649807885101493,0.520477402435705,2.20127478205249,7.48538011695906,5.88137009189641,2.67335004177109,2.13868003341688,6.33937228496239,TRUE
